web-scraper-order,web-scraper-start-url,pages,pages-href,name,year,cost,state,run,fuel,color,volume,cuzov,transmission,drive-unit,region,update,show,table
"1574516722-1772","https://cars.av.by/search/page/449?&search_time=7","BMW X4 G02 30d MSport","https://cars.av.by/bmw/x4/16172328","BMW X4 G02 30d MSport, 2018","2018","61 112","с пробегом","5000 км","дизель","белый","3000 см3","внедорожник 5 дв.","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        21.11.2019","65                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный"
"1574512236-1305","https://cars.av.by/search/page/468?&search_time=7","Peugeot 206 I","https://cars.av.by/peugeot/206/16115343","Peugeot 206 I, 2007","2007","2 286","с пробегом","36000 км","бензин","синий","1400 см3","седан","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","124                         просмотра","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574513549-1501","https://cars.av.by/search/page/460?&search_time=7","Lada (ВАЗ) Vesta","https://cars.av.by/lada-vaz/vesta/16332126","Lada (ВАЗ) Vesta, 2019","2019","9 522","с пробегом","15000 км","бензин","серый","1600 см3","седан","Механика","Передний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        20.11.2019","358                         просмотров
                                                    (+26 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - комбинированный
                                    
                                                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль"
"1574515385-1670","https://cars.av.by/search/page/453?&search_time=7","Kia Sephia I (рестайлинг)","https://cars.av.by/kia/sephia/16342594","Kia Sephia I (рестайлинг), 1996","1996","1 150","с пробегом","333333 км","бензин","бордовый","1500 см3","седан","Механика","Передний","Жодино, Минская обл.","Опубликовано
                            
                        
                        21.11.2019","58                         просмотров
                                                    (+9 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        AUX/iPod"
"1574513743-1534","https://cars.av.by/search/page/459?&search_time=7","BMW 3 серия F30, F31 320xi","https://cars.av.by/bmw/3-seriya/16333287","BMW 3 серия F30, F31 320xi, 2015","2015","19 700","с пробегом","55000 км","бензин","серый","2000 см3","седан","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        20.11.2019","344                         просмотра
                                                    (+30 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574511679-1101","https://cars.av.by/search/page/476?&search_time=7","Fiat Palio I","https://cars.av.by/fiat/palio/15602997","Fiat Palio I, 1999","1999","475","с пробегом","304864 км","дизель","серебристый","1700 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","89                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574514677-1608","https://cars.av.by/search/page/456?&search_time=7","Volkswagen Golf IV","https://cars.av.by/volkswagen/golf/16336537","Volkswagen Golf IV, 1999","1999","3 000","с пробегом","3700000 км","бензин","синий","1800 см3","хэтчбек 5 дв.","Механика","Передний","Новополоцк, Витебская обл.","Опубликовано
                            
                        
                        20.11.2019","194                         просмотра
                                                    (+14 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        ABS (антиблокировочная система)"
"1574518237-1944","https://cars.av.by/search/page/442?&search_time=7","Peugeot 307 I 2.0hdi","https://cars.av.by/peugeot/307/16312275","Peugeot 307 I 2.0hdi, 2001","2001","3 500","с пробегом","380000 км","дизель","серебристый","2000 см3","хэтчбек 3 дв.","Механика","Передний","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            21.11.2019","216                         просмотров
                                                    (+17 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        ABS (антиблокировочная система)"
"1574513470-1496","https://cars.av.by/search/page/460?&search_time=7","Audi 100 С3","https://cars.av.by/audi/100/16332016","Audi 100 С3, 1987","1987","1 600","с пробегом","162000 км","бензин","другой","1800 см3","седан","Механика","Передний","Витебск, Витебская обл.","Опубликовано
                            
                        
                        20.11.2019","272                         просмотра
                                                    (+22 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Интерьер
                
                                        Люк"
"1574513565-1506","https://cars.av.by/search/page/460?&search_time=7","Volkswagen Passat B6 TDI","https://cars.av.by/volkswagen/passat/16332282","Volkswagen Passat B6 TDI, 2006","2006","5 800","с пробегом","242000 км","дизель","серебристый","1968 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","416                         просмотров
                                                    (+23 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574514461-1596","https://cars.av.by/search/page/456?&search_time=7","Opel Vectra C","https://cars.av.by/opel/vectra/16336457","Opel Vectra C, 2003","2003","6 800","с пробегом","300000 км","дизель","другой","3000 см3","универсал","Автомат","Передний","Барановичи, Брестская обл.","Опубликовано
                            
                        
                        20.11.2019","200                         просмотров
                                                    (+14 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Системы помощи
                
                                        Парктроники
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574517689-1878","https://cars.av.by/search/page/445?&search_time=7","Volkswagen Polo Sedan I","https://cars.av.by/volkswagen/polo-sedan/16311058","Volkswagen Polo Sedan I, 2011","2011","6 600","с пробегом","107000 км","бензин","серый","1600 см3","седан","Механика","Передний","Солигорск, Минская обл.","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            21.11.2019","292                         просмотра
                                                    (+13 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - комбинированный
                                    
                                                                Системы помощи
                
                                        Парктроники
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Иммобилайзер"
"1574516600-1764","https://cars.av.by/search/page/450?&search_time=7","Lada (ВАЗ) Vesta CNG Comfort","https://cars.av.by/lada-vaz/vesta/14876019","Lada (ВАЗ) Vesta CNG Comfort, 2019","2019","13 006","с пробегом","5 км","бензин (метан)","белый","1600 см3","седан","Механика","Передний","Минск","Опубликовано
                            
                        
                        21.11.2019","102                         просмотра","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574513418-1491","https://cars.av.by/search/page/461?&search_time=7","SEAT Alhambra I","https://cars.av.by/seat/alhambra/16310724","SEAT Alhambra I, 1997","1997","4 200","с пробегом","340000 км","бензин","синий","2000 см3","минивэн","Механика","Передний","Витебск, Витебская обл.","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            20.11.2019","149                         просмотров
                                                    (+6 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Климат и обогрев
                
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        ABS (антиблокировочная система)"
"1574517418-1842","https://cars.av.by/search/page/446?&search_time=7","Peugeot 307 I","https://cars.av.by/peugeot/307/16307010","Peugeot 307 I, 2003","2003","4 200","с пробегом","225000 км","бензин","зеленый","1400 см3","хэтчбек 5 дв.","Механика","Передний","Лида, Гродненская обл.","Опубликовано
                            
                        
                        17.11.2019
                    
                                            
                            Поднято
                            21.11.2019","215                         просмотров
                                                    (+6 сегодня)","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574515001-1637","https://cars.av.by/search/page/455?&search_time=7","Oldsmobile Achieva I 2.3 i","https://cars.av.by/oldsmobile/achieva/16340326","Oldsmobile Achieva I 2.3 i, 1994","1994","1 950","с пробегом","201000 км","бензин","фиолетовый","2300 см3","купе","Механика","Передний","Гродно, Гродненская обл.","Опубликовано
                            
                        
                        21.11.2019","519                         просмотров
                                                    (+36 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        ABS (антиблокировочная система)"
"1574518454-1967","https://cars.av.by/search/page/441?&search_time=7","Citroen Xantia X2 Еxclusive 2.0 HDI","https://cars.av.by/citroen/xantia/16345206","Citroen Xantia X2 Еxclusive 2.0 HDI, 2000","2000","2 700","с пробегом","285000 км","дизель","серебристый","2000 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        21.11.2019","289                         просмотров
                                                    (+39 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574512105-1258","https://cars.av.by/search/page/470?&search_time=7","BMW 7 серия E38","https://cars.av.by/bmw/7-seriya/16054863","BMW 7 серия E38, 2001","2001","3 333","с пробегом","611649 км","дизель","черный","3000 см3","седан","Автомат","Задний","Минск","Опубликовано
                            
                        
                        20.11.2019","623                         просмотра","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574512367-1351","https://cars.av.by/search/page/466?&search_time=7","Lada (ВАЗ) 2112 21120","https://cars.av.by/lada-vaz/2112/16165826","Lada (ВАЗ) 2112 21120, 2002","2002","835","с пробегом","99999 км","бензин","черный","1500 см3","хэтчбек 5 дв.","Механика","Передний","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        20.11.2019","61                         просмотр","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574513612-1515","https://cars.av.by/search/page/460?&search_time=7","Lada (ВАЗ) 2121 Нива","https://cars.av.by/lada-vaz/2121-niva/16316599","Lada (ВАЗ) 2121 Нива, 1995","1995","1 300","с пробегом","60000 км","бензин","белый","1700 см3","внедорожник 3 дв.","Механика","Постоянный полный","Витебск, Витебская обл.","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            20.11.2019","535                         просмотров
                                                    (+18 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Интерьер
                
                                        Люк"
"1574511843-1162","https://cars.av.by/search/page/474?&search_time=7","Lada (ВАЗ) 2106 3","https://cars.av.by/lada-vaz/2106/15831663","Lada (ВАЗ) 2106 3, 1988","1988","295","с пробегом","11820 км","бензин","другой","1300 см3","седан","Механика","Задний","Минск","Опубликовано
                            
                        
                        20.11.2019","89                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574511705-1111","https://cars.av.by/search/page/476?&search_time=7","Ford Fusion I (рестайлинг)","https://cars.av.by/ford/fusion/15611422","Ford Fusion I (рестайлинг), 2008","2008","4 509","с пробегом","156911 км","бензин","черный","1400 см3","хэтчбек 5 дв.","Механика","Передний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        20.11.2019","57                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574513927-1559","https://cars.av.by/search/page/458?&search_time=7","Mercedes-Benz 190 (W201)","https://cars.av.by/mercedes-benz/190-w201/16309636","Mercedes-Benz 190 (W201), 1985","1985","900","с пробегом","600000 км","дизель","серебристый","2000 см3","седан","Механика","Задний","Минск","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            20.11.2019","1095                         просмотров
                                                    (+57 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - комбинированный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Климат и обогрев
                
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация"
"1574518270-1951","https://cars.av.by/search/page/442?&search_time=7","Audi A6 C5","https://cars.av.by/audi/a6/16312586","Audi A6 C5, 2002","2002","5 200","с пробегом","250000 км","бензин","черный","2400 см3","универсал","Механика","Передний","Витебск, Витебская обл.","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            21.11.2019","310                         просмотров
                                                    (+22 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
